Date,SKU,Unit Price,Quantity,Total Price
2019-03-25,Cafe Caramel,160,3,480
2019-03-25,Hot Chocolate Fudge,120,3,360
2019-03-25,Vanilla Single Scoop,50,2,100
2019-03-25,Cake Fudge,150,3,450
2019-03-25,Dry Fruit Double Scoop,90,5,450
2019-03-25,Dew Drop Sundae,150,1,150
2019-03-25,Hot Chocolate Fudge,120,1,120
2019-03-25,Vanilla Double Scoop,80,2,160
2019-03-25,Butterscotch Single Scoop,60,3,180
2019-03-25,Vanilla Single Scoop,50,4,200
2019-03-25,Cake Fudge,150,2,300
2019-03-25,Caramel Crunch Single Scoop,70,5,350
2019-03-25,Trilogy,160,2,320
2019-03-25,Death by Chocolate,180,1,180
2019-03-25,Hot Chocolate Fudge,120,3,360
2019-03-25,Caramel Crunch Double Scoop,100,4,400
2019-03-25,Chocolate Europa Double Scoop,100,1,100
2019-03-25,Chocolate Europa Single Scoop,70,4,280
2019-03-25,Vanilla Double Scoop,80,2,160
2019-03-25,Death by Chocolate,180,5,900
2019-03-25,Butterscotch Single Scoop,60,3,180
2019-03-25,Death by Chocolate,180,2,360
2019-03-25,Cake Fudge,150,4,600
2019-03-25,Hot Chocolate Fudge,120,2,240
2019-03-25,Vanilla Single Scoop,50,5,250
2019-03-25,Vanilla Double Scoop,80,4,320
2019-03-25,Hot Chocolate Fudge,120,4,480
2019-03-25,Hot Chocolate Fudge,120,1,120
2019-03-25,Vanilla Double Scoop,80,1,80
2019-03-25,Trilogy,160,3,480
2019-03-25,Butterscotch Single Scoop,60,2,120
2019-03-25,Vanilla Double Scoop,80,1,80
2019-03-25,Vanilla Double Scoop,80,2,160
2019-03-25,Hot Chocolate Fudge,120,4,480
2019-03-25,Hot Chocolate Fudge,120,4,480
2019-03-25,Pista Double Scoop,90,3,270
2019-03-25,Pista Double Scoop,90,2,180
2019-03-25,Hot Chocolate Fudge,120,5,600
2019-03-25,Vanilla Double Scoop,80,1,80
2019-03-25,Death by Chocolate,180,4,720
2019-03-25,Mint Fudge,120,5,600
2019-03-25,Butterscotch Single Scoop,60,1,60
2019-03-25,Death by Chocolate,180,4,720
2019-03-25,Hot Chocolate Fudge,120,2,240
2019-03-25,Hot Chocolate Fudge,120,4,480
2019-03-25,Hot Chocolate Fudge,120,3,360
2019-03-25,Vanilla Double Scoop,80,4,320
2019-03-25,Death by Chocolate,180,4,720
2019-03-25,Caramel Crunch Single Scoop,70,2,140
2019-03-25,Hot Chocolate Fudge,120,3,360
2019-03-25,Vanilla Double Scoop,80,2,160
2019-03-25,Hot Chocolate Fudge,120,1,120
2019-03-25,Butterscotch Single Scoop,60,5,300
2019-03-25,Vanilla Double Scoop,80,5,400
2019-03-25,Vanilla Single Scoop,50,4,200
2019-03-25,Hot Chocolate Fudge,120,2,240
2019-03-25,Hot Chocolate Fudge,120,4,480
2019-03-25,Fig and Honey Double Scoop,90,3,270
2019-03-25,Death by Chocolate,180,4,720
2019-03-25,Vanilla Double Scoop,80,5,400
2019-03-25,Banana Split,140,5,700
2019-03-25,Vanilla Single Scoop,50,4,200
2019-03-25,Butterscotch Single Scoop,60,1,60
2019-03-25,Cake Fudge,150,4,600
2019-03-25,Cafe Caramel,160,4,640
2019-03-25,Hot Chocolate Fudge,120,3,360
2019-03-25,Butterscotch Single Scoop,60,5,300
2019-03-25,Hot Chocolate Fudge,120,1,120
2019-03-25,Vanilla Single Scoop,50,4,200
2019-03-25,Vanilla Double Scoop,80,1,80
2019-03-25,Pista Double Scoop,90,5,450
2019-03-25,Butterscotch Single Scoop,60,3,180
2019-03-25,Cake Fudge,150,4,600
2019-03-25,Vanilla Double Scoop,80,4,320
2019-03-25,Cake Fudge,150,2,300
2019-03-25,Hot Chocolate Fudge,120,5,600
2019-03-25,Cake Fudge,150,4,600
2019-03-26,Vanilla Double Scoop,80,5,400
2019-03-26,Vanilla Single Scoop,50,5,250
2019-03-26,Cake Fudge,150,4,600
2019-03-26,Death by Chocolate,180,5,900
2019-03-26,Vanilla Single Scoop,50,4,200
2019-03-26,Chocolate Europa Single Scoop,70,4,280
2019-03-26,Hot Chocolate Fudge,120,5,600
2019-03-26,Vanilla Double Scoop,80,1,80
2019-03-26,Cake Fudge,150,4,600
2019-03-26,Cake Fudge,150,1,150
2019-03-26,Fig and Honey Single Scoop,60,5,300
2019-03-26,Butterscotch Single Scoop,60,1,60
2019-03-26,Dew Drop Sundae,150,4,600
2019-03-26,Vanilla Double Scoop,80,4,320
2019-03-26,Hot Chocolate Fudge,120,4,480
2019-03-26,Vanilla Double Scoop,80,4,320
2019-03-26,Cafe Caramel,160,1,160
2019-03-26,Cake Fudge,150,5,750
2019-03-26,Hot Chocolate Fudge,120,1,120
2019-03-26,Fig and Honey Double Scoop,90,5,450
2019-03-26,Cake Fudge,150,5,750
2019-03-26,Hot Chocolate Fudge,120,3,360
2019-03-26,Vanilla Single Scoop,50,1,50
2019-03-26,Hot Chocolate Fudge,120,4,480
2019-03-26,Cake Fudge,150,4,600
2019-03-26,Death by Chocolate,180,4,720
2019-03-26,Vanilla Double Scoop,80,1,80
2019-03-26,Butterscotch Single Scoop,60,5,300
2019-03-26,Vanilla Double Scoop,80,1,80
2019-03-26,Cake Fudge,150,4,600
2019-03-26,Hot Chocolate Fudge,120,4,480
2019-03-26,Cake Fudge,150,5,750
2019-03-26,Hot Chocolate Fudge,120,2,240
2019-03-26,Cake Fudge,150,5,750
2019-03-26,Chocolate Europa Double Scoop,100,5,500
2019-03-26,Pista Single Scoop,60,5,300
2019-03-26,Vanilla Double Scoop,80,3,240
2019-03-26,Vanilla Double Scoop,80,5,400
2019-03-26,Cake Fudge,150,1,150
2019-03-26,Hot Chocolate Fudge,120,3,360
2019-03-26,Cake Fudge,150,5,750
2019-03-26,Butterscotch Single Scoop,60,3,180
2019-03-26,Hot Chocolate Fudge,120,5,600
2019-03-26,Cake Fudge,150,3,450
2019-03-26,Death by Chocolate,180,3,540
2019-03-26,Vanilla Single Scoop,50,2,100
2019-03-26,Hot Chocolate Fudge,120,1,120
2019-03-26,Butterscotch Single Scoop,60,3,180
2019-03-26,Cafe Caramel,160,5,800
2019-03-26,Vanilla Double Scoop,80,2,160
2019-03-26,Cafe Caramel,160,3,480
2019-03-26,Cafe Caramel,160,4,640
2019-03-26,Vanilla Double Scoop,80,2,160
2019-03-26,Death by Chocolate,180,3,540
2019-03-26,Death by Chocolate,180,5,900
2019-03-26,Cake Fudge,150,2,300
2019-03-26,Vanilla Double Scoop,80,5,400
2019-03-26,Butterscotch Single Scoop,60,1,60
2019-03-26,Chocolate Europa Double Scoop,100,1,100
2019-03-26,Fig and Honey Single Scoop,60,3,180
2019-03-26,Cake Fudge,150,1,150
2019-03-26,Cake Fudge,150,2,300
2019-03-26,Cake Fudge,150,2,300
2019-03-26,Vanilla Single Scoop,50,5,250
2019-03-26,Death by Chocolate,180,2,360
2019-03-26,Hot Chocolate Fudge,120,4,480
2019-03-26,Vanilla Single Scoop,50,2,100
2019-03-26,Dew Drop Sundae,150,4,600
2019-03-26,Cake Fudge,150,1,150
2019-03-26,Butterscotch Single Scoop,60,2,120
2019-03-26,Vanilla Double Scoop,80,5,400
2019-03-26,Vanilla Double Scoop,80,5,400
2019-03-26,Butterscotch Single Scoop,60,3,180
2019-03-26,Dew Drop Sundae,150,1,150
2019-03-26,Hot Chocolate Fudge,120,1,120
2019-03-26,Vanilla Single Scoop,50,3,150
2019-03-26,Vanilla Single Scoop,50,5,250
2019-03-26,Hot Chocolate Fudge,120,3,360
2019-03-26,Hot Chocolate Fudge,120,1,120
2019-03-26,Pista Single Scoop,60,4,240
2019-03-26,Vanilla Double Scoop,80,5,400
2019-03-26,Hot Chocolate Fudge,120,2,240
2019-03-26,Vanilla Double Scoop,80,4,320
2019-03-26,Cake Fudge,150,5,750
2019-03-26,Vanilla Double Scoop,80,4,320
2019-03-26,Cake Fudge,150,4,600
2019-03-26,Death by Chocolate,180,2,360
2019-03-26,Pista Single Scoop,60,3,180
2019-03-26,Rocky Road Double Scoop,80,4,320
2019-03-26,Hot Chocolate Fudge,120,2,240
2019-03-26,Vanilla Single Scoop,50,5,250
2019-03-26,Cafe Caramel,160,3,480
2019-03-26,Butterscotch Double Scoop,90,4,360
2019-03-26,Butterscotch Single Scoop,60,2,120
2019-03-26,Hot Chocolate Fudge,120,4,480
2019-03-26,Vanilla Single Scoop,50,2,100
2019-03-26,Vanilla Double Scoop,80,3,240
2019-03-26,Hot Chocolate Fudge,120,4,480
2019-03-26,Trilogy,160,3,480
2019-03-26,Cake Fudge,150,3,450
2019-03-26,Cafe Caramel,160,3,480
2019-03-26,Cake Fudge,150,5,750
2019-03-26,Death by Chocolate,180,4,720
2019-03-26,Butterscotch Single Scoop,60,5,300
2019-03-26,Butterscotch Single Scoop,60,4,240
2019-03-26,Vanilla Double Scoop,80,2,160
2019-03-26,Cake Fudge,150,1,150
2019-03-26,Chocolate Europa Single Scoop,70,3,210
2019-03-26,Death by Chocolate,180,5,900
2019-03-26,Cake Fudge,150,3,450
2019-03-26,Butterscotch Single Scoop,60,4,240
2019-03-26,Cake Fudge,150,5,750
2019-03-26,Vanilla Double Scoop,80,4,320
2019-03-26,Hot Chocolate Fudge,120,3,360
2019-03-26,Hot Chocolate Fudge,120,3,360
2019-03-26,Vanilla Double Scoop,80,1,80
2019-03-26,Hot Chocolate Fudge,120,4,480
2019-03-26,Caramel Crunch Single Scoop,70,4,280
2019-03-26,Vanilla Double Scoop,80,3,240
2019-03-26,Hot Chocolate Fudge,120,2,240
2019-03-27,Butterscotch Single Scoop,60,5,300
2019-03-27,Vanilla Single Scoop,50,5,250
2019-03-27,Dry Fruit Double Scoop,90,1,90
2019-03-27,Hot Chocolate Fudge,120,1,120
2019-03-27,Vanilla Single Scoop,50,3,150
2019-03-27,Death by Chocolate,180,2,360
2019-03-27,Hot Chocolate Fudge,120,1,120
2019-03-27,Cake Fudge,150,2,300
2019-03-27,Cake Fudge,150,1,150
2019-03-27,Dry Fruit Single Scoop,60,3,180
2019-03-27,Vanilla Single Scoop,50,2,100
2019-03-27,Butterscotch Single Scoop,60,5,300
2019-03-27,Death by Chocolate,180,5,900
2019-03-27,Cake Fudge,150,1,150
2019-03-27,Hot Chocolate Fudge,120,2,240
2019-03-27,Vanilla Single Scoop,50,2,100
2019-03-27,Hot Chocolate Fudge,120,2,240
2019-03-27,Hot Chocolate Fudge,120,4,480
2019-03-27,Butterscotch Single Scoop,60,5,300
2019-03-27,Vanilla Double Scoop,80,4,320
2019-03-27,Cake Fudge,150,1,150
2019-03-27,Cake Fudge,150,4,600
2019-03-27,Cake Fudge,150,4,600
2019-03-27,Dry Fruit Double Scoop,90,3,270
2019-03-27,Hot Chocolate Fudge,120,3,360
2019-03-27,Dry Fruit Double Scoop,90,4,360
2019-03-27,Death by Chocolate,180,3,540
2019-03-27,Dry Fruit Double Scoop,90,5,450
2019-03-27,Cake Fudge,150,1,150
2019-03-27,Death by Chocolate,180,4,720
2019-03-27,Hot Chocolate Fudge,120,1,120
2019-03-27,Cake Fudge,150,4,600
2019-03-27,Vanilla Single Scoop,50,2,100
2019-03-27,Hot Chocolate Fudge,120,2,240
2019-03-27,Caramel Crunch Single Scoop,70,3,210
2019-03-27,Death by Chocolate,180,2,360
2019-03-27,Rocky Road Single Scoop,50,2,100
2019-03-27,Hot Chocolate Fudge,120,4,480
2019-03-27,Butterscotch Single Scoop,60,4,240
2019-03-27,Rocky Road Single Scoop,50,1,50
2019-03-27,Vanilla Single Scoop,50,1,50
2019-03-27,Vanilla Single Scoop,50,2,100
2019-03-27,Hot Chocolate Fudge,120,3,360
2019-03-27,Vanilla Double Scoop,80,4,320
2019-03-27,Hot Chocolate Fudge,120,2,240
2019-03-27,Dry Fruit Double Scoop,90,3,270
2019-03-27,Chocolate Europa Single Scoop,70,4,280
2019-03-27,Cake Fudge,150,4,600
2019-03-27,Cake Fudge,150,4,600
2019-03-27,Caramel Crunch Single Scoop,70,2,140
2019-03-27,Vanilla Single Scoop,50,5,250
2019-03-27,Cake Fudge,150,3,450
2019-03-27,Hot Chocolate Fudge,120,3,360
2019-03-27,Butterscotch Single Scoop,60,5,300
2019-03-27,Vanilla Single Scoop,50,1,50
2019-03-27,Hot Chocolate Fudge,120,3,360
2019-03-27,Dry Fruit Single Scoop,60,1,60
2019-03-27,Vanilla Double Scoop,80,1,80
2019-03-27,Vanilla Single Scoop,50,5,250
2019-03-27,Hot Chocolate Fudge,120,2,240
2019-03-27,Death by Chocolate,180,4,720
2019-03-27,Hot Chocolate Fudge,120,4,480
2019-03-27,Vanilla Double Scoop,80,1,80
2019-03-27,Hot Chocolate Fudge,120,1,120
2019-03-27,Hot Chocolate Fudge,120,2,240
2019-03-27,Vanilla Double Scoop,80,3,240
2019-03-27,Rocky Road Single Scoop,50,3,150
2019-03-27,Cake Fudge,150,2,300
2019-03-27,Chocolate Europa Single Scoop,70,3,210
2019-03-27,Hot Chocolate Fudge,120,1,120
2019-03-27,Butterscotch Single Scoop,60,5,300
2019-03-27,Cake Fudge,150,3,450
2019-03-27,Hot Chocolate Fudge,120,2,240
2019-03-27,Vanilla Single Scoop,50,3,150
2019-03-27,Cafe Caramel,160,4,640
2019-03-27,Vanilla Double Scoop,80,1,80
2019-03-27,Cafe Caramel,160,3,480
2019-03-27,Butterscotch Double Scoop,90,5,450
2019-03-27,Cafe Caramel,160,5,800
2019-03-27,Hot Chocolate Fudge,120,4,480
2019-03-27,Hot Chocolate Fudge,120,2,240
2019-03-27,Butterscotch Single Scoop,60,2,120
2019-03-27,Cake Fudge,150,1,150
2019-03-27,Butterscotch Single Scoop,60,2,120
2019-03-27,Cafe Caramel,160,2,320
2019-03-27,Butterscotch Single Scoop,60,3,180
2019-03-27,Fig and Honey Double Scoop,90,5,450
2019-03-27,Butterscotch Single Scoop,60,5,300
2019-03-27,Death by Chocolate,180,1,180
2019-03-27,Dry Fruit Single Scoop,60,3,180
2019-03-27,Hot Chocolate Fudge,120,4,480
2019-03-27,Rocky Road Single Scoop,50,5,250
2019-03-27,Dry Fruit Single Scoop,60,2,120
2019-03-27,Chocolate Europa Double Scoop,100,2,200
2019-03-27,Cake Fudge,150,2,300
2019-03-27,Vanilla Single Scoop,50,3,150
2019-03-27,Cake Fudge,150,5,750
2019-03-27,Cake Fudge,150,4,600
2019-03-27,Cake Fudge,150,4,600
2019-03-27,Hot Chocolate Fudge,120,4,480
2019-03-27,Hot Chocolate Fudge,120,3,360
2019-03-27,Hot Chocolate Fudge,120,2,240
2019-03-27,Butterscotch Single Scoop,60,1,60
2019-03-27,Dew Drop Sundae,150,5,750
2019-03-27,Hot Chocolate Fudge,120,5,600
2019-03-27,Hot Chocolate Fudge,120,5,600
2019-03-27,Hot Chocolate Fudge,120,4,480
2019-03-27,Cafe Caramel,160,2,320
2019-03-27,Rocky Road Single Scoop,50,5,250
2019-03-27,Butterscotch Single Scoop,60,5,300
2019-03-27,Butterscotch Single Scoop,60,3,180
2019-03-27,Hot Chocolate Fudge,120,5,600
2019-03-27,Cake Fudge,150,5,750
2019-03-27,Cake Fudge,150,5,750
2019-03-27,Cake Fudge,150,5,750
2019-03-27,Butterscotch Single Scoop,60,2,120
2019-03-27,Cake Fudge,150,4,600
2019-03-27,Hot Chocolate Fudge,120,3,360
2019-03-27,Cake Fudge,150,5,750
2019-03-27,Cafe Caramel,160,2,320
2019-03-27,Hot Chocolate Fudge,120,3,360
2019-03-27,Chocolate Europa Double Scoop,100,2,200
2019-03-27,Caramel Crunch Double Scoop,100,1,100
2019-03-27,Vanilla Single Scoop,50,5,250
2019-03-27,Death by Chocolate,180,4,720
2019-03-27,Butterscotch Single Scoop,60,3,180
2019-03-27,Death by Chocolate,180,4,720
2019-03-27,Cake Fudge,150,4,600
2019-03-27,Vanilla Double Scoop,80,4,320
2019-03-27,Death by Chocolate,180,3,540
2019-03-27,Hot Chocolate Fudge,120,2,240
2019-03-27,Fig and Honey Single Scoop,60,3,180
2019-03-27,Cafe Caramel,160,2,320
2019-03-27,Hot Chocolate Fudge,120,3,360
2019-03-27,Death by Chocolate,180,5,900
2019-03-27,Butterscotch Single Scoop,60,1,60
2019-03-27,Vanilla Single Scoop,50,5,250
2019-03-27,Vanilla Single Scoop,50,4,200
2019-03-27,Cafe Caramel,160,5,800
2019-03-27,Vanilla Single Scoop,50,4,200
2019-03-27,Butterscotch Single Scoop,60,5,300
2019-03-27,Butterscotch Single Scoop,60,2,120
2019-03-27,Death by Chocolate,180,1,180
2019-03-27,Death by Chocolate,180,4,720
2019-03-27,Cake Fudge,150,1,150
2019-03-27,Pista Double Scoop,90,1,90
2019-03-27,Vanilla Single Scoop,50,3,150
2019-03-27,Dry Fruit Double Scoop,90,1,90
2019-03-27,Caramel Crunch Double Scoop,100,1,100
2019-03-27,Dry Fruit Single Scoop,60,1,60
2019-03-27,Hot Chocolate Fudge,120,4,480
2019-03-27,Cake Fudge,150,2,300
2019-03-27,Hot Chocolate Fudge,120,3,360
2019-03-27,Vanilla Double Scoop,80,5,400
2019-03-27,Death by Chocolate,180,3,540
2019-03-27,Vanilla Single Scoop,50,5,250
2019-03-27,Hot Chocolate Fudge,120,5,600
2019-03-27,Cafe Caramel,160,1,160
2019-03-27,Cafe Caramel,160,1,160
2019-03-27,Cake Fudge,150,2,300
2019-03-27,Fig and Honey Single Scoop,60,2,120
2019-03-27,Cake Fudge,150,5,750
2019-03-27,Cafe Caramel,160,4,640
2019-03-27,Vanilla Single Scoop,50,3,150
2019-03-27,Caramel Crunch Double Scoop,100,2,200
2019-03-27,Death by Chocolate,180,2,360
2019-03-27,Vanilla Double Scoop,80,5,400
2019-03-27,Cafe Caramel,160,4,640
2019-03-27,Hot Chocolate Fudge,120,2,240
2019-03-27,Cake Fudge,150,4,600
2019-03-27,Butterscotch Single Scoop,60,2,120
2019-03-27,Cake Fudge,150,5,750
2019-03-28,Death by Chocolate,180,4,720
2019-03-28,Death by Chocolate,180,3,540
2019-03-28,Cake Fudge,150,3,450
2019-03-28,Hot Chocolate Fudge,120,5,600
2019-03-28,Caramel Crunch Single Scoop,70,1,70
2019-03-28,Vanilla Single Scoop,50,3,150
2019-03-28,Cake Fudge,150,5,750
2019-03-28,Vanilla Double Scoop,80,3,240
2019-03-28,Vanilla Double Scoop,80,2,160
2019-03-28,Cake Fudge,150,5,750
2019-03-28,Hot Chocolate Fudge,120,5,600
2019-03-28,Hot Chocolate Fudge,120,4,480
2019-03-28,Death by Chocolate,180,2,360
2019-03-28,Cake Fudge,150,3,450
2019-03-28,Vanilla Single Scoop,50,2,100
2019-03-28,Hot Chocolate Fudge,120,2,240
2019-03-28,Cake Fudge,150,4,600
2019-03-28,Death by Chocolate,180,2,360
2019-03-28,Caramel Crunch Single Scoop,70,5,350
2019-03-28,Death by Chocolate,180,3,540
2019-03-28,Hot Chocolate Fudge,120,3,360
2019-03-28,Hot Chocolate Fudge,120,5,600
2019-03-28,Butterscotch Single Scoop,60,4,240
2019-03-28,Hot Chocolate Fudge,120,3,360
2019-03-28,Pista Single Scoop,60,5,300
2019-03-28,Cake Fudge,150,4,600
2019-03-28,Vanilla Double Scoop,80,5,400
2019-03-28,Vanilla Double Scoop,80,3,240
2019-03-28,Cake Fudge,150,2,300
2019-03-28,Hot Chocolate Fudge,120,2,240
2019-03-28,Vanilla Double Scoop,80,4,320
2019-03-28,Vanilla Single Scoop,50,4,200
2019-03-28,Cake Fudge,150,2,300
2019-03-28,Hot Chocolate Fudge,120,1,120
2019-03-28,Hot Chocolate Fudge,120,2,240
2019-03-28,Pista Double Scoop,90,4,360
2019-03-28,Fig and Honey Double Scoop,90,2,180
2019-03-28,Vanilla Single Scoop,50,3,150
2019-03-28,Cafe Caramel,160,5,800
2019-03-28,Vanilla Double Scoop,80,1,80
2019-03-28,Vanilla Single Scoop,50,1,50
2019-03-28,Pista Single Scoop,60,4,240
2019-03-28,Hot Chocolate Fudge,120,2,240
2019-03-28,Hot Chocolate Fudge,120,1,120
2019-03-28,Cafe Caramel,160,1,160
2019-03-28,Hot Chocolate Fudge,120,2,240
2019-03-28,Hot Chocolate Fudge,120,2,240
2019-03-28,Vanilla Single Scoop,50,3,150
2019-03-28,Butterscotch Single Scoop,60,5,300
2019-03-28,Cake Fudge,150,4,600
2019-03-28,Cake Fudge,150,4,600
2019-03-28,Rocky Road Single Scoop,50,2,100
2019-03-28,Butterscotch Single Scoop,60,4,240
2019-03-28,Death by Chocolate,180,3,540
2019-03-28,Death by Chocolate,180,1,180
2019-03-28,Dew Drop Sundae,150,4,600
2019-03-28,Cake Fudge,150,4,600
2019-03-28,Butterscotch Single Scoop,60,1,60
2019-03-28,Hot Chocolate Fudge,120,1,120
2019-03-28,Vanilla Single Scoop,50,2,100
2019-03-28,Vanilla Double Scoop,80,3,240
2019-03-28,Caramel Crunch Double Scoop,100,1,100
2019-03-28,Hot Chocolate Fudge,120,5,600
2019-03-28,Cake Fudge,150,3,450
2019-03-28,Cafe Caramel,160,2,320
2019-03-28,Vanilla Double Scoop,80,4,320
2019-03-28,Death by Chocolate,180,2,360
2019-03-28,Cake Fudge,150,5,750
2019-03-28,Vanilla Single Scoop,50,5,250
2019-03-28,Hot Chocolate Fudge,120,1,120
2019-03-28,Cake Fudge,150,1,150
2019-03-28,Hot Chocolate Fudge,120,3,360
2019-03-28,Vanilla Double Scoop,80,2,160
2019-03-28,Death by Chocolate,180,5,900
2019-03-28,Cake Fudge,150,2,300
2019-03-28,Hot Chocolate Fudge,120,4,480
2019-03-28,Vanilla Double Scoop,80,5,400
2019-03-28,Cake Fudge,150,2,300
2019-03-28,Vanilla Single Scoop,50,5,250
2019-03-28,Butterscotch Single Scoop,60,1,60
2019-03-28,Vanilla Double Scoop,80,5,400
2019-03-28,Hot Chocolate Fudge,120,3,360
2019-03-28,Almond Fudge,150,5,750
2019-03-28,Hot Chocolate Fudge,120,4,480
2019-03-28,Vanilla Single Scoop,50,2,100
2019-03-28,Vanilla Single Scoop,50,3,150
2019-03-28,Caramel Crunch Single Scoop,70,3,210
2019-03-28,Butterscotch Single Scoop,60,3,180
2019-03-28,Vanilla Single Scoop,50,4,200
2019-03-28,Vanilla Double Scoop,80,3,240
2019-03-28,Chocolate Europa Single Scoop,70,1,70
2019-03-28,Vanilla Single Scoop,50,1,50
2019-03-28,Hot Chocolate Fudge,120,3,360
2019-03-28,Vanilla Single Scoop,50,3,150
2019-03-28,Death by Chocolate,180,1,180
2019-03-28,Death by Chocolate,180,3,540
2019-03-28,Cake Fudge,150,2,300
2019-03-28,Vanilla Double Scoop,80,5,400
2019-03-28,Butterscotch Single Scoop,60,5,300
2019-03-28,Hot Chocolate Fudge,120,1,120
2019-03-28,Death by Chocolate,180,4,720
2019-03-28,Death by Chocolate,180,2,360
2019-03-28,Hot Chocolate Fudge,120,3,360
2019-03-28,Dry Fruit Double Scoop,90,4,360
2019-03-28,Vanilla Single Scoop,50,5,250
2019-03-28,Vanilla Single Scoop,50,2,100
2019-03-28,Hot Chocolate Fudge,120,4,480
2019-03-28,Chocolate Europa Double Scoop,100,1,100
2019-03-28,Vanilla Single Scoop,50,4,200
2019-03-28,Hot Chocolate Fudge,120,4,480
2019-03-28,Butterscotch Single Scoop,60,2,120
2019-03-28,Cake Fudge,150,1,150
2019-03-28,Dry Fruit Single Scoop,60,5,300
2019-03-28,Caramel Crunch Single Scoop,70,3,210
2019-03-28,Butterscotch Single Scoop,60,5,300
2019-03-28,Death by Chocolate,180,5,900
2019-03-28,Hot Chocolate Fudge,120,1,120
2019-03-28,Hot Chocolate Fudge,120,3,360
2019-03-28,Death by Chocolate,180,2,360
2019-03-28,Cake Fudge,150,5,750
2019-03-28,Vanilla Double Scoop,80,4,320
2019-03-28,Vanilla Double Scoop,80,2,160
2019-03-28,Hot Chocolate Fudge,120,2,240
2019-03-28,Vanilla Single Scoop,50,4,200
2019-03-28,Cake Fudge,150,2,300
2019-03-28,Vanilla Double Scoop,80,5,400
2019-03-28,Butterscotch Single Scoop,60,5,300
2019-03-28,Vanilla Single Scoop,50,1,50
2019-03-28,Hot Chocolate Fudge,120,2,240
2019-03-28,Cake Fudge,150,2,300
2019-03-28,Butterscotch Single Scoop,60,3,180
2019-03-28,Fig and Honey Double Scoop,90,3,270
2019-03-28,Cafe Caramel,160,3,480
2019-03-28,Death by Chocolate,180,2,360
2019-03-28,Hot Chocolate Fudge,120,4,480
2019-03-28,Pista Single Scoop,60,2,120
2019-03-28,Death by Chocolate,180,3,540
2019-03-28,Death by Chocolate,180,1,180
2019-03-28,Vanilla Single Scoop,50,4,200
2019-03-28,Almond Fudge,150,5,750
2019-03-28,Hot Chocolate Fudge,120,1,120
2019-03-28,Rocky Road Single Scoop,50,4,200
2019-03-28,Hot Chocolate Fudge,120,4,480
2019-03-28,Hot Chocolate Fudge,120,2,240
2019-03-28,Hot Chocolate Fudge,120,4,480
2019-03-28,Cafe Caramel,160,5,800
2019-03-28,Hot Chocolate Fudge,120,2,240
2019-03-28,Hot Chocolate Fudge,120,3,360
2019-03-28,Almond Fudge,150,1,150
2019-03-28,Caramel Crunch Double Scoop,100,1,100
2019-03-28,Hot Chocolate Fudge,120,1,120
2019-03-28,Cake Fudge,150,2,300
2019-03-28,Cake Fudge,150,1,150
2019-03-28,Hot Chocolate Fudge,120,2,240
2019-03-28,Cake Fudge,150,2,300
2019-03-28,Almond Fudge,150,4,600
2019-03-28,Cake Fudge,150,5,750
2019-03-28,Chocolate Europa Double Scoop,100,5,500
2019-03-28,Butterscotch Single Scoop,60,3,180
2019-03-28,Vanilla Single Scoop,50,5,250
2019-03-28,Cafe Caramel,160,3,480
2019-03-28,Hot Chocolate Fudge,120,2,240
2019-03-28,Vanilla Single Scoop,50,3,150
2019-03-28,Hot Chocolate Fudge,120,1,120
2019-03-28,Butterscotch Single Scoop,60,4,240
2019-03-28,Butterscotch Single Scoop,60,1,60
2019-03-28,Cafe Caramel,160,3,480
2019-03-28,Cake Fudge,150,2,300
2019-03-28,Hot Chocolate Fudge,120,3,360
2019-03-28,Vanilla Double Scoop,80,2,160
2019-03-28,Hot Chocolate Fudge,120,5,600
2019-03-28,Vanilla Double Scoop,80,3,240
2019-03-28,Vanilla Double Scoop,80,1,80
2019-03-28,Dry Fruit Single Scoop,60,2,120
2019-03-28,Butterscotch Single Scoop,60,2,120
2019-03-28,Butterscotch Single Scoop,60,4,240
2019-03-28,Hot Chocolate Fudge,120,1,120
2019-03-29,Vanilla Single Scoop,50,4,200
2019-03-29,Cafe Caramel,160,1,160
2019-03-29,Vanilla Single Scoop,50,4,200
2019-03-29,Almond Fudge,150,5,750
